Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea
BN1 6HH,Yes,50.841712,-0.144184,530760,106328,TQ307063,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",27,15,"Brighton and Hove","Brighton and Hove","Brighton and Hove 014B","Urban city and town",South East,46,,E01016933,,E02003504,"Preston Park",E43000034,E00085499,E14000598,22149,1,0,2022-02-23,"London Road (Brighton)",0.778159,BN,BN1,"Sussex","Southern Water",9C2XRVR4+M8,49800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22055850,22055851,22055852,22055853,22055854,22055855,22055856,22055857,22055858,22055859,22055860,22055861,22055862,22055863,22055864,22215046",2.93947
BN1 6HJ,Yes,50.838268,-0.142830,530865,105947,TQ308059,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",102,51,"Brighton and Hove","Brighton and Hove","Brighton and Hove 014C","Urban city and town",South East,24,,E01016935,,E02003504,"Preston Park",E43000034,E00085487,E14000598,18950,1,0,2022-02-23,"London Road (Brighton)",0.478585,BN,BN1,"Sussex","Southern Water",9C2XRVQ4+8V,49800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22053265,22053267,22053268,22053270,22053271,22053273,22053274,22053276,22053278,22053279,22053280,22053281,22053282,22053283,22053284,22053285,22053286,22053287,22053288,22053289,22053290,22053291,22053300,22053301,22053302,22053336,22053337,22053338,22055865,22055867,22055868,22055869,22055870,22055871,22125993,22125994,22125995,22125996,22125997,22125998,22126002,22126003,22126004,22126005,22126006,22126007,22126008,22126009,22126010,22126013,22126014,22126015,22126016,22126017,22126018,22126019,22150629,22177097,22193228,22193230,22203423,22215038,22220881,22220882,22220883,22220884,22225541,22227260,22227261,22227262,22227316,22237072,22238507,22240915,22242270,22245747,22246061,22251000,22251569,22257659,22257660,22257661,22257662,22257663,22257664,22261971,22263753,22263754,10025202992,10025976002",2.58705
BN1 6HL,Yes,50.840897,-0.143833,530787,106238,TQ307062,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",157,86,"Brighton and Hove","Brighton and Hove","Brighton and Hove 014B","Urban city and town",South East,42,,E01016933,,E02003504,"Preston Park",E43000034,E00085499,E14000598,22149,1,0,2022-02-23,"London Road (Brighton)",0.697237,BN,BN1,"Sussex","Southern Water",9C2XRVR4+9F,49800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22055872,22055873,22055874,22055875,22055876,22055877,22055878,22055879,22055880,22055881,22055882,22056164,22056264,22056265,22056266,22056267,22056268,22056269,22056270,22056271,22056272,22056273,22056274,22056275,22056276,22056277,22056278,22056279,22056280,22056281,22056282,22056283,22056284,22056285,22056286,22056287,22056288,22056289,22056290,22056291,22056292,22056293,22056524,22056525,22056526,22056527,22056528,22056529,22056530,22056531,22056532,22056533,22056534,22056535,22056536,22056537,22056538,22056539,22056540,22056541,22056542,22056543,22056544,22056545,22056912,22056913,22126025,22126026,22126027,22126028,22126029,22126030,22126031,22126032,22126033,22126034,22126035,22126036,22126037,22126038,22126039,22126049,22126050,22126051,22126052,22126053,22177102,22191701,22191702,22194350,22215044,22215045,22232850,22232851,22232852,22232949,22232950,22232951,22239226,22239320,22255794,10025213545",2.85659
BN1 6HN,Yes,50.837701,-0.143633,530810,105883,TQ308058,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 014C","Urban city and town",South East,23,,E01016935,,E02003504,"Preston Park",E43000034,E00085487,E14000598,18950,1,0,2022-02-23,"London Road (Brighton)",0.513556,BN,BN1,"Sussex","Southern Water",9C2XRVQ4+3G,49800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22068406,22195306,22195308,22196177,22211669,22222555,22222556,22222557,22224000,22235965,22242303,22242304,22245419,22245420,22245421,22251610,22255946,22259100,10025201430",2.5116
BN1 6HP,Yes,50.837082,-0.142564,530887,105816,TQ308058,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",2006-03-01,,"Brighton and Hove, unparished area","",43,28,"Brighton and Hove","Brighton and Hove","Brighton and Hove 014C","Urban city and town",South East,23,,E01016935,,E02003504,"Preston Park",E43000034,E00085487,E14000598,18950,1,0,2022-02-23,"London Road (Brighton)",0.42794,BN,BN1,"Sussex","Southern Water",9C2XRVP4+RX,49800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22236512,22236513,22236514,22236515,22236516,22236517,22236518,22236519,22236520,22236521,22236522,22236523,22236524,22236525,22236526,22236527,22236528,22236529,22236530,22236531,22236532,22236533,22236534,22236535,22236536,22236537,22236538,22236539,22236540,22236541",2.46229
BN1 6HQ,No,50.843971,-0.143143,530827,106581,TQ308065,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,2011-08-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010E","Urban city and town",South East,63,,E01016940,,E02003500,"Fiveways",E43000034,E00085463,E14000598,30066,1,1,2022-02-23,"Preston Park",0.87167,BN,BN1,"Sussex","Southern Water",9C2XRVV4+HP,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",3.20341
BN1 6HR,Yes,50.839716,-0.143099,530842,106108,TQ308061,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",150,91,"Brighton and Hove","Brighton and Hove","Brighton and Hove 014C","Urban city and town",South East,34,,E01016935,,E02003504,"Preston Park",E43000034,E00085487,E14000598,18950,1,0,2022-02-23,"London Road (Brighton)",0.574018,BN,BN1,"Sussex","Southern Water",9C2XRVQ4+VQ,49800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22053293,22053294,22053295,22053296,22053297,22056165,22056166,22056167,22056168,22056169,22056170,22056171,22056172,22056173,22056174,22056175,22056176,22056177,22056178,22056179,22056180,22056181,22056182,22056183,22056184,22056185,22056186,22056187,22056188,22056189,22056190,22056191,22056192,22056193,22056194,22056195,22056196,22056197,22056198,22056199,22056200,22056201,22056202,22056203,22056204,22056205,22056206,22056207,22056208,22056209,22056210,22056211,22056212,22056213,22056214,22056215,22056216,22056217,22056218,22056219,22056220,22056221,22056222,22056223,22056224,22056225,22056226,22056227,22056228,22056229,22056230,22056231,22056232,22056233,22056234,22056235,22056236,22056237,22056238,22056239,22056240,22056241,22056242,22056243,22056244,22056245,22056246,22056247,22056248,22056249,22056250,22056251,22056252,22056253,22056254,22056255,22056307,22126048,22196672,22213292,22272063,22272064",2.74033
BN1 6HS,No,50.844391,-0.143581,530795,106627,TQ307066,"East Sussex","Brighton and Hove","Withdean",E06000043,E05002439,England,E10000011,"Brighton, Pavilion",1997-12-01,2000-09-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 011C","Urban city and town",South East,58,,E01017004,,E02003501,"Withdean Woods",E43000034,E00085840,E14000598,21068,6,1,2022-02-23,"Preston Park",0.831036,BN,BN1,"Sussex","",9C2XRVV4+QH,58700,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",3.24175
BN1 6HT,No,50.826334,-0.140818,531040,104624,TQ310046,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",2000-06-01,2004-01-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 027E","Urban city and town",South East,25,,E01016969,,E02003517,"North Laine & the Lanes",E43000034,E00085668,E14000598,4311,1,1,2022-02-23,"Brighton",0.29838,BN,BN1,"Sussex","",9C2XRVG5+GM,40200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.32033
BN1 6HU,Yes,50.845791,-0.152177,530186,106767,TQ301067,"East Sussex","Brighton and Hove","Withdean",E06000043,E05002439,England,E10000011,"Brighton, Pavilion",2018-09-01,,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 011C","Urban city and town",South East,58,,E01017004,,E02003501,"Withdean Woods",E43000034,E00085884,E14000598,21068,1,0,2022-02-23,"Preston Park",0.210505,BN,BN1,"Sussex","",9C2XRRWX+84,58700,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22264754,22264755,22264758,22264759,22264760,22264761,22264762",3.2483
BN1 6HW,No,50.826334,-0.140818,531040,104624,TQ310046,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1997-12-01,2006-02-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 027E","Urban city and town",South East,25,,E01016969,,E02003517,"North Laine & the Lanes",E43000034,E00085668,E14000598,4311,1,1,2022-02-23,"Brighton",0.29838,BN,BN1,"Sussex","",9C2XRVG5+GM,40200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.32033
BN1 6HX,No,50.826334,-0.140818,531040,104624,TQ310046,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1998-12-01,2003-01-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 027E","Urban city and town",South East,25,,E01016969,,E02003517,"North Laine & the Lanes",E43000034,E00085668,E14000598,4311,1,1,2022-02-23,"Brighton",0.29838,BN,BN1,"Sussex","",9C2XRVG5+GM,40200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.32033
BN1 6HY,Yes,50.846070,-0.152223,530182,106798,TQ301067,"East Sussex","Brighton and Hove","Withdean",E06000043,E05002439,England,E10000011,"Brighton, Pavilion",2020-10-01,,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 011C","Urban city and town",South East,58,,E01017004,,E02003501,"Withdean Woods",E43000034,E00085884,E14000598,21068,1,0,2022-02-23,"Preston Park",0.207087,BN,BN1,"Sussex","",9C2XRRWX+C4,58700,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22264770,22264771,22264772,22264773,22264774,22264775,22264871",3.27793
BN1 6HZ,No,50.826334,-0.140818,531040,104624,TQ310046,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1998-06-01,2006-08-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 027E","Urban city and town",South East,25,,E01016969,,E02003517,"North Laine & the Lanes",E43000034,E00085668,E14000598,4311,1,1,2022-02-23,"Brighton",0.29838,BN,BN1,"Sussex","",9C2XRVG5+GM,40200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.32033
BN1 6JA,Yes,50.837970,-0.133397,531530,105931,TQ315059,"East Sussex","Brighton and Hove","Hollingdean and Stanmer",E06000043,E05002426,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",99,56,"Brighton and Hove","Brighton and Hove","Brighton and Hove 008D","Urban city and town",South East,60,,E01016905,,E02003498,"Hollingdean & Moulsecoomb West",E43000034,E00085316,E14000598,6214,1,0,2022-02-23,"London Road (Brighton)",0.261977,BN,BN1,"Sussex","Southern Water",9C2XRVQ8+5J,30200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22067506,22067623,22069434,22069779,22069780,22069781,22069782,22069783,22069784,22069785,22069786,22069787,22069788,22069789,22069887,22069888,22069889,22069961,22069962,22069963,22069964,22069965,22069966,22069967,22069968,22069969,22069970,22069971,22069972,22069973,22069974,22069975,22069996,22073406,22073407,22073408,22073409,22073410,22074315,22074451,22074452,22118807,22118808,22118812,22118813,22118815,22118816,22118817,22118818,22118819,22118820,22118821,22118822,22118823,22118824,22118825,22118826,22118829,22118830,22118838,22118839,22118840,22118841,22149590,22149591,22149593,22149596,22168623,22168625,22175087,22175088,22185397,22185398,22185399,22185400,22185404,22193492,22195404,22214943,22221690,22221691,22224740,22224842,22224982,22225667,22225791,22226054,22226657,22226658,22233465,22233466,22234772,22238205,22238206,22245917,22246207,22247560,22248973,22249074,22251014,22253289,22253793,22253794,22265808,22271009,10025215046,10025829172,10092021382",2.71485
BN1 6JB,Yes,50.840636,-0.134228,531464,106226,TQ314062,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",97,38,"Brighton and Hove","Brighton and Hove","Brighton and Hove 014A","Urban city and town",South East,65,,E01016932,,E02003504,"Preston Park",E43000034,E00085467,E14000598,25761,1,0,2022-02-23,"London Road (Brighton)",0.469607,BN,BN1,"Sussex","Southern Water",9C2XRVR8+78,49800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073411,22073412,22073413,22073414,22073415,22073416,22073417,22073418,22073419,22073420,22073421,22073422,22073423,22073424,22073425,22073426,22073427,22073428,22073429,22073430,22073431,22073432,22073433,22073434,22074316,22074431,22074445,22074446,22118831,22118832,22118834,22118835,22118836,22118837,22118846,22118847,22118851,22118852,22118853,22118854,22118858,22118859,22118860,22118861,22152976,22152982,22175089,22190560,22194710,22233350,22241216,22251584,22255952,10025503690",2.99134
BN1 6JD,Yes,50.842201,-0.134578,531435,106399,TQ314063,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",53,21,"Brighton and Hove","Brighton and Hove","Brighton and Hove 014A","Urban city and town",South East,73,,E01016932,,E02003504,"Preston Park",E43000034,E00085483,E14000598,25761,1,0,2022-02-23,"London Road (Brighton)",0.630196,BN,BN1,"Sussex","Southern Water",9C2XRVR8+V5,49800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073435,22073436,22073437,22073438,22073439,22073440,22073441,22073442,22073443,22073444,22073445,22073446,22073447,22073448,22073449,22073450,22074317,22074428,22074448,22074514,22074515,22118871,22118884,22152985,22152986,22152990,22168629,22168630,22175092,22194711,22195743,22206303,22251394,22253266,22253267,22253268,22253269,22253270,22253271,22253272,22253273,22253274,22257858,22257859,22257860,22257861,22263208,22264923,10092024210",3.156
BN1 6JE,Yes,50.840555,-0.133663,531504,106218,TQ315062,"East Sussex","Brighton and Hove","Hollingdean and Stanmer",E06000043,E05002426,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",104,37,"Brighton and Hove","Brighton and Hove","Brighton and Hove 008D","Urban city and town",South East,64,,E01016905,,E02003498,"Hollingdean & Moulsecoomb West",E43000034,E00085316,E14000598,6214,1,0,2022-02-23,"London Road (Brighton)",0.476329,BN,BN1,"Sussex","Southern Water",9C2XRVR8+6G,30200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22072558,22073451,22073452,22073453,22073454,22073455,22073456,22073457,22073458,22073459,22073460,22073461,22073462,22073463,22073464,22073465,22073466,22073467,22073468,22073469,22074318,22074449,22074453,22074456,22118844,22118845,22118848,22118849,22118850,22118855,22118862,22118867,22118868,22118873,22118874,22118875,22118876,22118880,22118881,22149602,22149605,22149607,22193590,22205751,22205752,22209696,22209697,22209698,22209699,22225724,22226659,22233467,22233473,22240608,22240609,22240610,22240611,22241217,22241218,10091939518",2.99212
BN1 6JF,Yes,50.842487,-0.134154,531464,106432,TQ314064,"East Sussex","Brighton and Hove","Hollingdean and Stanmer",E06000043,E05002426,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",111,44,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010B","Urban city and town",South East,75,,E01016903,,E02003500,"Fiveways",E43000034,E00085313,E14000598,23474,1,0,2022-02-23,"London Road (Brighton)",0.667984,BN,BN1,"Sussex","Southern Water",9C2XRVR8+X8,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22072551,22073470,22073471,22073472,22073473,22073474,22073475,22073476,22073477,22073478,22073479,22073480,22073481,22073482,22073483,22073484,22073485,22073486,22073487,22073488,22073489,22073490,22073491,22073492,22073493,22073494,22073495,22074321,22074322,22074450,22118761,22118886,22118887,22118888,22118889,22118891,22118892,22118893,22118894,22118895,22118896,22118897,22118898,22118903,22118904,22118908,22118909,22118910,22118911,22118912,22118914,22118915,22149611,22149616,22149617,22149618,22149619,22149620,22149621,22149624,22149625,22149626,22149632,22185401,22185402,22185403,22190025,22191956,22193591,22193592,22194715,22194724,22205897,22224589,22233510,22241219,22248972,22249457,22249458,22249459,22263426,22263427,22263428,10025503526",3.19438
BN1 6JG,Yes,50.844564,-0.134668,531422,106662,TQ314066,"East Sussex","Brighton and Hove","Hollingdean and Stanmer",E06000043,E05002426,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",90,37,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010B","Urban city and town",South East,87,,E01016903,,E02003500,"Fiveways",E43000034,E00085310,E14000598,23474,1,0,2022-02-23,"London Road (Brighton)",0.887518,BN,BN1,"Sussex","Southern Water",9C2XRVV8+R4,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073496,22073497,22073498,22073499,22073500,22073501,22073502,22073503,22073504,22073505,22073506,22073507,22073508,22073509,22073510,22073511,22073512,22073513,22073514,22073515,22073516,22073517,22073518,22073519,22073520,22073521,22073522,22073523,22074324,22074325,22074326,22074327,22074461,22074462,22074463,22074464,22074465,22074466,22074477,22074497,22074505,22118928,22118930,22118931,22149686,22149688,22183709,22188538,22220053,22221722,22224980,22224981,22252759,22267612,10025503782",3.41205
BN1 6JH,Yes,50.844898,-0.135293,531377,106698,TQ313066,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",41,19,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010D","Urban city and town",South East,90,,E01016939,,E02003500,"Fiveways",E43000034,E00085475,E14000598,31398,1,0,2022-02-23,"London Road (Brighton)",0.919175,BN,BN1,"Sussex","Southern Water",9C2XRVV7+XV,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073524,22073525,22073526,22073527,22073528,22073529,22073530,22073531,22073532,22073533,22073534,22074467,22074468,22074469,22074478,22074496,22074507,22074511,22118905,22118906,22118907,22118916,22118917,22150274,22150275,22150276,22150277,22150278,22150279,22150280,22214947,22238322,22241220,22247518,22247962,22247963,10025506172",3.43784
BN1 6JJ,Yes,50.846350,-0.135576,531353,106859,TQ313068,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",93,33,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010D","Urban city and town",South East,99,,E01016939,,E02003500,"Fiveways",E43000034,E00085475,E14000598,31398,1,0,2022-02-23,"London Road (Brighton)",1.07856,BN,BN1,"Sussex","Southern Water",9C2XRVW7+GQ,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073535,22073536,22073537,22073538,22073539,22073540,22073541,22073542,22073543,22073544,22073545,22073546,22073547,22073548,22073549,22073550,22073551,22073552,22073553,22073554,22073555,22073556,22073557,22073558,22073559,22073560,22073561,22073562,22073563,22074328,22074329,22074499,22118920,22118921,22118922,22118923,22118924,22118925,22118926,22118927,22150288,22224976,22225436,22264081,10015293297",3.59131
BN1 6JL,Yes,50.846553,-0.135100,531386,106882,TQ313068,"East Sussex","Brighton and Hove","Hollingdean and Stanmer",E06000043,E05002426,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",68,23,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010B","Urban city and town",South East,98,,E01016903,,E02003500,"Fiveways",E43000034,E00085299,E14000598,23474,1,0,2022-02-23,"London Road (Brighton)",1.10355,BN,BN1,"Sussex","Southern Water",9C2XRVW7+JX,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073564,22073565,22073566,22073567,22073568,22073569,22073570,22073571,22073572,22073573,22073574,22073575,22073576,22073577,22073578,22073579,22073580,22073581,22118934,22118935,22118938,22118939,22193593,22250658",3.62153
BN1 6JN,Yes,50.847310,-0.136547,531282,106964,TQ312069,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",27,15,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010D","Urban city and town",South East,100,,E01016939,,E02003500,"Fiveways",E43000034,E00085469,E14000598,31398,1,0,2022-02-23,"London Road (Brighton)",1.18327,BN,BN1,"Sussex","Southern Water",9C2XRVW7+W9,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073582,22073583,22073584,22073585,22073586,22073587,22073588,22073589,22073590,22073591,22074506,22076586,22076587,22076588,22076589,22224191",3.67946
BN1 6JP,Yes,50.845161,-0.137144,531246,106724,TQ312067,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",115,52,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010D","Urban city and town",South East,92,,E01016939,,E02003500,"Fiveways",E43000034,E00085475,E14000598,31398,1,0,2022-02-23,"London Road (Brighton)",0.945546,BN,BN1,"Sussex","Southern Water",9C2XRVW7+34,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073592,22073593,22073594,22073595,22073596,22073597,22073598,22073599,22073600,22073601,22073602,22073603,22073604,22073605,22073606,22073607,22073608,22073609,22073610,22073611,22073612,22073613,22073614,22073615,22073616,22073617,22073618,22073619,22073620,22073621,22073622,22073623,22073624,22073625,22073626,22073627,22073628,22073629,22073630,22073631,22073632,22073633,22073634,22073635,22073636,22073637,22073638,22073639,22127553,22150356",3.43506
BN1 6JQ,Yes,50.844931,-0.137366,531231,106698,TQ312066,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",128,59,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010D","Urban city and town",South East,90,,E01016939,,E02003500,"Fiveways",E43000034,E00085476,E14000598,31398,1,0,2022-02-23,"London Road (Brighton)",0.920912,BN,BN1,"Sussex","Southern Water",9C2XRVV7+X3,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073640,22073641,22073642,22073643,22073644,22073645,22073646,22073647,22073648,22073649,22073650,22073651,22073652,22073653,22073654,22073655,22073656,22073657,22073658,22073659,22073660,22073661,22073662,22073663,22073664,22073665,22073666,22073667,22073668,22073669,22073670,22073671,22073672,22073673,22073674,22073675,22073676,22073677,22073678,22073679,22073680,22073681,22073682,22073683,22073684,22073685,22073686,22073687,22073688,22073689,22073690,22073691,22073692,22073693,22073694,22073695,22073696,22073697,22073698",3.40622
BN1 6JR,Yes,50.844582,-0.137465,531225,106659,TQ312066,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",192,60,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010D","Urban city and town",South East,86,,E01016939,,E02003500,"Fiveways",E43000034,E00085476,E14000598,31398,1,0,2022-02-23,"London Road (Brighton)",0.882724,BN,BN1,"Sussex","Southern Water",9C2XRVV7+R2,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22073699,22073700,22073701,22073702,22073703,22073704,22073705,22073706,22073707,22073708,22073709,22073710,22073711,22073712,22073713,22073714,22073715,22073716,22073717,22073718,22073719,22073720,22073721,22073722,22073723,22073724,22073725,22073726,22073727,22073728,22073729,22073730,22073731,22073732,22073733,22073734,22073735,22073736,22073737,22073738,22073739,22073740,22073741,22073742,22073743,22073744,22073745,22073746,22073747,22073748,22073749,22073750,22073751,22073752,22073753,22073754,22073755,22073756,22121383,22150295,22150298,22150299,22169007,22175924,22175925",3.36649
BN1 6JS,Yes,50.844352,-0.137503,531223,106633,TQ312066,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",199,72,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010C","Urban city and town",South East,84,,E01016934,,E02003500,"Fiveways",E43000034,E00085477,E14000598,30641,1,0,2022-02-23,"London Road (Brighton)",0.857457,BN,BN1,"Sussex","Southern Water",9C2XRVV6+PX,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22072559,22072575,22073757,22073758,22073759,22073760,22073761,22073762,22073763,22073764,22073765,22073766,22073767,22073768,22073769,22073770,22073771,22073772,22073773,22073774,22073775,22073776,22073777,22073778,22073779,22073780,22073781,22073782,22073783,22073784,22073785,22073786,22073787,22073788,22073789,22073790,22073791,22073792,22073793,22073794,22073795,22073796,22073797,22073798,22073799,22073800,22073801,22073802,22073803,22073804,22073805,22073806,22073807,22074330,22074331,22074332,22074333,22074334,22074335,22074336,22074394,22074429,22074470,22074479,22074480,22074481,22074482,22074483,22074484,22074485,22074487,22074488,22074489,22074490,22074491,22121380,22121387,22150301,22175932,22175933,22204365,22210441,22210788,22233206,22238523,22238524,22239644,22240906,22245250,22247961,22261888,22261889,22261890,22270504,22273913",3.34077
BN1 6JT,Yes,50.844509,-0.135153,531388,106655,TQ313066,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",13,6,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010D","Urban city and town",South East,87,,E01016939,,E02003500,"Fiveways",E43000034,E00085475,E14000598,31398,1,0,2022-02-23,"London Road (Brighton)",0.877149,BN,BN1,"Sussex","Southern Water",9C2XRVV7+RW,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22074337,22074348,22074349,22074395,22074471,22074472,22074473,22074474,22074475,22074476,22074492,22074493,22074494,22074495,22074519,22202535,22214932",3.39782
BN1 6JU,Yes,50.848314,-0.135740,531336,107077,TQ313070,"East Sussex","Brighton and Hove","Preston Park",E06000043,E05002430,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",23,8,"Brighton and Hove","Brighton and Hove","Brighton and Hove 010D","Urban city and town",South East,104,,E01016939,,E02003500,"Fiveways",E43000034,E00085469,E14000598,31398,1,0,2022-02-23,"Moulsecoomb",1.19872,BN,BN1,"Sussex","Southern Water",9C2XRVX7+8P,61900,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22076590,22076591,22076592,22076593,22076594,22076595,22076596,22076871,22149697,22183604,22195428,22205982,22246584,22256371,22270992,10025317730,10025335875",3.80262
