Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea
BN2 0GB,Yes,50.822661,-0.128782,531898,104237,TQ318042,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",112,40,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,46,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085525,E14000597,4532,1,0,2022-02-23,"Brighton",1.12531,BN,BN2,"Sussex","Southern Water",9C2XRVFC+3F,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22064745,22064746,22064747,22064748,22064749,22064750,22064751,22064752,22064753,22064754,22064755,22064756,22064757,22064758,22064759,22064760,22064761,22064762,22064763,22064764,22064765,22064766,22064767,22066216,22067431,22119656,22119692,22119694,22119695,22119696,22119697,22119698,22119700,22119701,22119705,22119706,22119707,22119708,22119709,22119710,22119712,22119715,22119716,22146747,22146748,22146749,22146750,22146752,22146754,22175401,22186144,22194523,22205611,22205612,22205613,22225109,22227818,22234510,22234616,22234619,22251250,22255901",1.12445
BN2 0GD,Yes,50.824800,-0.127405,531989,104477,TQ319044,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",54,19,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,59,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085511,E14000597,11696,1,0,2022-02-23,"Brighton",1.08013,BN,BN2,"Sussex","Southern Water",9C2XRVFF+W2,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22061668,22064768,22064769,22064770,22064771,22064772,22064773,22064774,22064775,22064776,22064777,22064778,22064779,22064780,22064781,22064782,22083387,22083388,22083389,22083390,22131088,22254836",1.38102
BN2 0GE,Yes,50.826471,-0.125776,532099,104666,TQ320046,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",31,17,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,66,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085557,E14000597,11696,1,0,2022-02-23,"Brighton",1.12403,BN,BN2,"Sussex","Southern Water",9C2XRVGF+HM,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22085528,22085529,22085530,22085531,22085532,22085533,22085534,22085535,22085536,22085537,22085538,22085539,22085540,22085541,22085569,22085570,22085573,22194890,22194891,22194892,22235017,22235028,22235029",1.59085
BN2 0GF,Yes,50.826729,-0.125070,532148,104696,TQ321046,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",27,11,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,67,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085557,E14000597,11696,1,0,2022-02-23,"Brighton",1.16552,BN,BN2,"Sussex","Southern Water",9C2XRVGF+MX,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22083400,22083401,22083402,22083403,22083404,22083405,22083406,22083407,22083408,22083409,22083410,22224149,22226022,10015316357",1.63097
BN2 0GG,Yes,50.826634,-0.126181,532070,104683,TQ320046,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",164,74,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,68,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085557,E14000597,11696,1,0,2022-02-23,"Brighton",1.09202,BN,BN2,"Sussex","Southern Water",9C2XRVGF+MG,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22084707,22084708,22084709,22084710,22084711,22084712,22084713,22084714,22084715,22084716,22084717,22084718,22084719,22084720,22084721,22084722,22084723,22084724,22084725,22084726,22084727,22084728,22084729,22084731,22084732,22084733,22084734,22084735,22084736,22084737,22084738,22084739,22084740,22084741,22084742,22084743,22084744,22084745,22084746,22084747,22085598,22085599,22085600,22085601,22085602,22085603,22085604,22085605,22085606,22126545,22126548,22126549,22126551,22126553,22126554,22126555,22126556,22126557,22126559,22126560,22126565,22126572,22126573,22126577,22126580,22126581,22126582,22126583,22126584,22126585,22126586,22126597,22126600,22146669,22146671,22146673,22146681,22146682,22146685,22146686,22146687,22146688,22146689,22146691,22146695,22146697,22177291,22177292,22177293,22177294,22177295,22177296,22177297,22177305,22189644,22193722,22193723,22193724,22193725,22194877,22194893,22225786,22241425,10025215065,10025340047",1.60174
BN2 0GH,Yes,50.826842,-0.126499,532047,104706,TQ320047,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",2001-12-01,,"Brighton and Hove, unparished area","",174,70,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022E","Urban city and town",South East,69,,E01016897,,E02003512,"Hanover",E43000034,E00085263,E14000598,23050,1,0,2022-02-23,"Brighton",1.06492,BN,BN2,"Sussex","Southern Water",9C2XRVGF+PC,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066217,22066218,22066219,22066220,22066221,22066222,22067323,22084748,22084749,22084750,22084751,22084752,22084753,22084754,22084755,22084756,22084757,22084758,22084759,22084760,22084761,22084762,22084763,22084764,22084765,22084766,22084767,22084768,22084769,22084770,22084771,22084772,22084773,22084774,22084775,22084776,22084777,22085246,22085247,22085248,22085249,22085250,22085251,22085252,22085253,22085254,22126561,22126562,22126563,22126566,22126569,22126578,22126579,22126587,22126588,22126589,22126590,22126591,22126592,22126593,22126594,22126595,22148854,22148856,22148858,22148860,22148864,22148865,22148866,22148867,22148868,22148869,22148870,22148871,22177298,22186463,22193340,22193726,22214585,22233543,22233548,22235814,22239249,22241319,22246009,22246010,22246011,22246155,10015326536,10025215066",1.61901
BN2 0GJ,Yes,50.824878,-0.128509,531911,104484,TQ319044,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",181,79,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,65,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085520,E14000597,11696,1,0,2022-02-23,"Brighton",1.00684,BN,BN2,"Sussex","Southern Water",9C2XRVFC+XH,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066223,22066224,22066225,22066226,22066227,22066228,22066229,22066230,22066231,22066232,22066233,22066234,22066235,22066236,22066237,22066238,22066239,22066240,22066241,22066242,22066243,22066244,22066245,22066246,22066247,22066248,22066249,22066250,22066251,22066252,22066253,22066254,22066255,22066256,22066257,22066258,22066259,22066260,22066261,22066262,22066263,22066264,22066265,22066266,22066267,22067329,22067452,22126474,22126475,22126476,22126477,22126478,22126485,22126486,22126489,22126490,22126491,22126501,22126502,22126503,22126509,22126510,22126511,22126512,22126513,22126514,22126518,22126520,22126521,22126522,22126526,22126527,22126528,22126532,22126533,22126534,22126537,22126538,22126539,22126541,22126544,22149493,22149494,22149495,22149497,22149500,22149501,22149502,22149509,22149510,22149516,22149524,22169961,22177277,22193342,22193343,22194530,22194585,22214584,22220279,22220280,22225607,22225907,22227889,22246482,22246483,22246484,22260719",1.37076
BN2 0GL,Yes,50.824808,-0.128057,531943,104477,TQ319044,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",142,65,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,62,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085511,E14000597,11696,1,0,2022-02-23,"Brighton",1.03865,BN,BN2,"Sussex","Southern Water",9C2XRVFC+WQ,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22061670,22061930,22066268,22066269,22066270,22066271,22066272,22066273,22066274,22066275,22066276,22066277,22066278,22066279,22066280,22066281,22066282,22066283,22066284,22066285,22066286,22066287,22066288,22066289,22066290,22066291,22066292,22066293,22066294,22066295,22066296,22066297,22066298,22066299,22066300,22066301,22066302,22066303,22066304,22066305,22066306,22066307,22066308,22066309,22066310,22066311,22066312,22066313,22067091,22067331,22067332,22067333,22067334,22067335,22067339,22067340,22126483,22126487,22126488,22126493,22126494,22126516,22126517,22126524,22126525,22126530,22126535,22126536,22126540,22126543,22146785,22146786,22146787,22146793,22177268,22177279,22177281,22177284,22177287,22177288,22194532,22224674,22225468,22227877,22229651,22237763,22237764,22237765,22239296,22239297,22245814,22250616,22255929,22261522,22261523,22261524,22263527,22263528,22263529,10025196844",1.37081
BN2 0GN,Yes,50.825134,-0.129109,531868,104511,TQ318045,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",138,56,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,69,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085513,E14000597,11696,1,0,2022-02-23,"Brighton",0.956405,BN,BN2,"Sussex","Southern Water",9C2XRVGC+39,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22064783,22064784,22064785,22064786,22064787,22064788,22064789,22064790,22064791,22064792,22064793,22064794,22064795,22064796,22064797,22064798,22064799,22064800,22064801,22064802,22064803,22064804,22064805,22064806,22064807,22064808,22064809,22064810,22064811,22064812,22064813,22064814,22064815,22064816,22064817,22064818,22064819,22064820,22064821,22064822,22064823,22064824,22064825,22064826,22064827,22064828,22064829,22064830,22064831,22064832,22064833,22064834,22064835,22064836,22064837,22064838,22067262,22131599,22131600,22131601,22149577,22170357,22229597,22255456",1.38847
BN2 0GP,Yes,50.825153,-0.128867,531885,104514,TQ318045,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",112,52,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,70,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085513,E14000597,11696,1,0,2022-02-23,"Brighton",0.970675,BN,BN2,"Sussex","Southern Water",9C2XRVGC+3F,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22064839,22064840,22064841,22064842,22064843,22064844,22064845,22064846,22064847,22064848,22064849,22064850,22064851,22064852,22064853,22064854,22064855,22064856,22064857,22064858,22064859,22064860,22064861,22064862,22064863,22064864,22064865,22064866,22064867,22064868,22064869,22064870,22064871,22064872,22064873,22064874,22064875,22064876,22064877,22064878,22064879,22064880,22064881,22064882,22064883,22064884,22064885,22064886,22064887,22064888,22064889,22064890",1.39466
BN2 0GQ,Yes,50.824549,-0.129346,531853,104446,TQ318044,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",22,9,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,65,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085520,E14000597,11696,1,0,2022-02-23,"Brighton",0.972984,BN,BN2,"Sussex","Southern Water",9C2XRVFC+R7,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22061932,22064891,22064892,22064893,22064894,22064895,22064896,22064897,22067447,22129619,22129620,22225853",1.32067
BN2 0GR,Yes,50.824119,-0.130555,531769,104396,TQ317043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",50,26,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,53,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085518,E14000597,11696,1,0,2022-02-23,"Brighton",0.92807,BN,BN2,"Sussex","Southern Water",9C2XRVF9+JQ,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066314,22066315,22066316,22066317,22066318,22066319,22066320,22066321,22066322,22066323,22066324,22066325,22066326,22066327,22066328,22066329,22066330,22066331,22066332,22066333,22066334,22128667,22128668,22128669,22128670,22128671,22128672,22172902,22225814,22226234,22229591,22250223,22253482",1.25326
BN2 0GS,Yes,50.823963,-0.130377,531782,104379,TQ317043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",35,22,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,54,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085518,E14000597,11696,1,0,2022-02-23,"Brighton",0.948367,BN,BN2,"Sussex","Southern Water",9C2XRVF9+HR,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22064898,22064899,22064900,22064901,22064902,22064903,22064904,22064905,22064906,22064907,22064908,22064909,22064910,22064911,22064912,22064913,22064914,22064915,22064916,22064917,22064918,22064919,22064920,22064921,22184994,22184995,22184996,22184997,22184998,22184999,22185000,22185001,22185002,22185003",1.23928
BN2 0GT,Yes,50.823867,-0.129444,531848,104370,TQ318043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",15,5,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,58,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085518,E14000597,11696,1,0,2022-02-23,"Brighton",1.00796,BN,BN2,"Sussex","Southern Water",9C2XRVFC+G6,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066335,22066336,22066337,22066338,22066339,22194586,22224379,22225472,22250977",1.24467
BN2 0GU,Yes,50.823605,-0.129312,531858,104341,TQ318043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",7,4,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,54,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085522,E14000597,4532,1,0,2022-02-23,"Brighton",1.03226,BN,BN2,"Sussex","Southern Water",9C2XRVFC+C7,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066340,22222540,22222541,22222542,22222543,22222544,22263635",1.21835
BN2 0GW,Yes,50.823425,-0.131350,531715,104317,TQ317043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",22,9,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,43,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085527,E14000597,4532,1,0,2022-02-23,"Brighton",0.932777,BN,BN2,"Sussex","Southern Water",9C2XRVF9+9F,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22061855,22064923,22064924,22064925,22064926,22064927,22064928,22064929,22064930,22064931,22116364,22116365,22116366,22168440,22168441,22168442,22172958,22183763,22184039,22195371,22195738,22212928,22225116,22225279,22226193,22253344,22253345,22261664,22261665,22261666,22261667,22261668,22261669,22261670,22261671,22261672,22261673,22261675,22269637,22269638,10015812291",1.1641
BN2 0GX,Yes,50.824346,-0.132903,531603,104417,TQ316044,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2003-11-01,,"Brighton and Hove, unparished area","",52,25,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,31,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085518,E14000597,11696,1,0,2022-02-23,"Brighton",0.783317,BN,BN2,"Sussex","Southern Water",9C2XRVF8+PR,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22221150,22221151,22221153,22221167,22221168,22221169,22221170,22221171,22221202,22221203,22221207,22221208,22221210,22221214,22221221,22221235,22221252,22221254,22221266,22221267,22221268,22221269,22221270,22221271,22221272,22221277,22221302",1.23811
BN2 0GY,Yes,50.824247,-0.131814,531680,104408,TQ316044,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",21,9,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,41,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085518,E14000597,11696,1,0,2022-02-23,"Brighton",0.849017,BN,BN2,"Sussex","Southern Water",9C2XRVF9+M7,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22064932,22064933,22064934,22067321,22129809,22129810,22129811,22129812,22170386,22170388,22206258,22210550,22210551,22210552,22226000,22245564",1.24582
BN2 0GZ,Yes,50.823278,-0.129723,531830,104304,TQ318043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",7,6,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,51,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085522,E14000597,4532,1,0,2022-02-23,"Brighton",1.03094,BN,BN2,"Sussex","Southern Water",9C2XRVFC+84,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066341,22066342,22066343,22066344,22066345,22066346,22213995",1.17572
BN2 0HA,Yes,50.823153,-0.130339,531787,104289,TQ317042,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",11,6,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,48,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085527,E14000597,4532,1,0,2022-02-23,"Brighton",1.00619,BN,BN2,"Sussex","Southern Water",9C2XRVF9+7V,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066347,22066348,22066349,22066350,22066351,22066352,22215362,22225232",1.15163
BN2 0HB,Yes,50.823339,-0.129579,531840,104311,TQ318043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",8,6,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,52,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085522,E14000597,4532,1,0,2022-02-23,"Brighton",1.03478,BN,BN2,"Sussex","Southern Water",9C2XRVFC+85,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066709,22066710,22066711,22066712,22066713,22066714,22213994",1.18482
BN2 0HD,Yes,50.823520,-0.130196,531796,104330,TQ317043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",11,9,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,52,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085527,E14000597,4532,1,0,2022-02-23,"Brighton",0.98822,BN,BN2,"Sussex","Southern Water",9C2XRVF9+CW,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066353,22066354,22066355,22066356,22066357,22066358,22066359,22066360,22066361,22066362,22066363,22066364,22066365,22066366,22066367,22066368,22066369,22066370,22121678,22149492,22189951,22242261,22250615",1.19406
BN2 0HE,Yes,50.823337,-0.129238,531864,104311,TQ318043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",16,12,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,52,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085522,E14000597,4532,1,0,2022-02-23,"Brighton",1.05401,BN,BN2,"Sussex","Southern Water",9C2XRVFC+88,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066715,22066716,22066717,22066718,22066719,22066720,22066721,22066722,22066723,22066724,22066725,22066726,22197091",1.19039
BN2 0HF,Yes,50.823221,-0.129484,531847,104298,TQ318042,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",7,6,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,51,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085522,E14000597,4532,1,0,2022-02-23,"Brighton",1.04806,BN,BN2,"Sussex","Southern Water",9C2XRVFC+76,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066371,22066372,22066373,22066374,22066375,22066376,22213996,22226058",1.17357
BN2 0HG,Yes,50.823474,-0.129573,531840,104326,TQ318043,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",13,6,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030E","Urban city and town",South East,52,,E01016949,,E02003520,"St James's Street & Queen's Park",E43000034,E00085522,E14000597,4532,1,0,2022-02-23,"Brighton",1.02606,BN,BN2,"Sussex","Southern Water",9C2XRVFC+95,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22067272,22067273,22067274,22067275,22067276,22067277,22213987",1.19963
BN2 0HH,Yes,50.824158,-0.129617,531835,104402,TQ318044,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,60,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085518,E14000597,11696,1,1,2022-02-23,"Brighton",0.979844,BN,BN2,"Sussex","Southern Water",9C2XRVFC+M5,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066178,22263271",1.27345
BN2 0HL,Yes,50.824366,-0.129708,531828,104425,TQ318044,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",12,11,"Brighton and Hove","Brighton and Hove","Brighton and Hove 030D","Urban city and town",South East,62,,E01016948,,E02003520,"St James's Street & Queen's Park",E43000034,E00085518,E14000597,11696,1,0,2022-02-23,"Brighton",0.961935,BN,BN2,"Sussex","Southern Water",9C2XRVFC+P4,35600,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22066377,22066378,22066379,22066380,22066381,22066382,22066383,22066384,22066385,22066386,22066387,22066388,22214624,22266311,22267458,22267459,22267460,22267461,22267462,22267463,22267464",1.29458
BN2 0HN,Yes,50.826878,-0.123715,532243,104715,TQ322047,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",12,8,"Brighton and Hove","Brighton and Hove","Brighton and Hove 018E","Urban city and town",South East,67,,E01016946,,E02003508,"Elm Grove & Bear Road",E43000034,E00085561,E14000597,22262,1,0,2022-02-23,"Brighton",1.25531,BN,BN2,"Sussex","Southern Water",9C2XRVGG+QG,49100,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22083411,22083412,22083413,22083414,22083415,22083416,22083417,22083418,22225823",1.67024
BN2 0HP,Yes,50.826541,-0.123430,532264,104678,TQ322046,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",40,19,"Brighton and Hove","Brighton and Hove","Brighton and Hove 018E","Urban city and town",South East,63,,E01016946,,E02003508,"Elm Grove & Bear Road",E43000034,E00085561,E14000597,22262,1,0,2022-02-23,"Brighton",1.28243,BN,BN2,"Sussex","Southern Water",9C2XRVGG+JJ,49100,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22083419,22083420,22083421,22083422,22083423,22083424,22083425,22083426,22083427,22083428,22083429,22083430,22083431,22083432,22083433,22083434,22083435,22083436,22083437,22183448,22183449,22224179,22255510",1.63834
BN2 0HQ,Yes,50.826730,-0.122897,532301,104700,TQ323046,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",32,17,"Brighton and Hove","Brighton and Hove","Brighton and Hove 018E","Urban city and town",South East,67,,E01016946,,E02003508,"Elm Grove & Bear Road",E43000034,E00085561,E14000597,22262,1,0,2022-02-23,"Brighton",1.31481,BN,BN2,"Sussex","Southern Water",9C2XRVGG+MR,49100,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22083438,22083439,22083440,22083441,22083442,22083443,22083444,22083445,22083446,22083447,22083448,22083449,22083450,22083451,22083452,22083453,22083454,22083455,22224172,22225377,22225567,22253925,22255509",1.668
BN2 0HR,Yes,50.826627,-0.124321,532201,104686,TQ322046,"East Sussex","Brighton and Hove","Queen's Park",E06000043,E05002431,England,E10000011,"Brighton, Kemptown",2001-12-01,,"Brighton and Hove, unparished area","",41,25,"Brighton and Hove","Brighton and Hove","Brighton and Hove 018E","Urban city and town",South East,65,,E01016946,,E02003508,"Elm Grove & Bear Road",E43000034,E00085556,E14000597,22262,1,0,2022-02-23,"Brighton",1.2193,BN,BN2,"Sussex","Southern Water",9C2XRVGG+M7,49100,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22084778,22084779,22084780,22084781,22084782,22084783,22084784,22084785,22084786,22084787,22084788,22084789,22084790,22084791,22084792,22084793,22084794,22084795,22084796,22084797,22084798,22084799,22084800,22084801,22084802,22084803,22212948",1.63258
BN2 0HS,No,50.826334,-0.140818,531040,104624,TQ310046,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",2001-12-01,2004-01-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 027E","Urban city and town",South East,25,,E01016969,,E02003517,"North Laine & the Lanes",E43000034,E00085668,E14000598,4311,1,1,2022-02-23,"Brighton",0.29838,BN,BN2,"Sussex","",9C2XRVG5+GM,40200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.32033
BN2 0HT,No,50.826334,-0.140818,531040,104624,TQ310046,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",2001-12-01,2009-02-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 027E","Urban city and town",South East,25,,E01016969,,E02003517,"North Laine & the Lanes",E43000034,E00085668,E14000598,4311,1,1,2022-02-23,"Brighton",0.29838,BN,BN2,"Sussex","",9C2XRVG5+GM,40200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.32033
