Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea
BN3 3RX,Yes,50.834640,-0.170738,528910,105495,TQ289054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",73,39,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,27,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085154,E14000755,7959,1,0,2022-02-23,"Hove",0.0639827,BN,BN3,"Sussex","Southern Water",9C2XRRMH+VP,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22025618,22025619,22025620,22025621,22025622,22025623,22025624,22025625,22025626,22025627,22025628,22025629,22025630,22025631,22025632,22025633,22025634,22025635,22025636,22025637,22025638,22025639,22025640,22025641,22025642,22025643,22025644,22025645,22025646,22025647,22025648,22025649,22025650,22025651,22025652,22025653,22025654,22025655,22025656,22025657,22025658,22136279,22171108,22200551,22251387,22263831,10025496393",1.71737
BN3 3RY,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1999-06-01,2006-04-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3RZ,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2007-01-01,2007-01-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SA,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1999-12-01,2004-02-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SB,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2004-09-01,2006-02-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SD,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2007-01-01,2007-01-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SE,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2009-02-01,2012-02-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SF,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2003-11-01,2006-03-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SG,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2001-06-01,2018-09-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SH,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2004-03-01,2008-05-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SJ,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2003-10-01,2005-08-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,5,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SL,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2001-12-01,2003-10-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SN,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2004-07-01,2006-04-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SP,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2004-05-01,2005-07-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,5,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SQ,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2004-06-01,2005-08-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,5,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SR,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2003-10-01,2018-09-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SS,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2008-02-01,2018-09-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3ST,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2004-03-01,2006-03-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SU,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2004-01-01,2008-02-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SW,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1997-12-01,2002-12-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SX,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2004-01-01,2008-06-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SY,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2003-11-01,2008-06-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3SZ,Yes,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2009-05-01,,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","10015246352",1.73764
BN3 3TA,Yes,50.831029,-0.171618,528858,105092,TQ288050,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",3,3,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019C","Urban city and town",South East,18,,E01016872,,E02003509,"Goldsmid West",E43000034,E00085179,E14000755,18011,1,0,2022-02-23,"Hove",0.469701,BN,BN3,"Sussex","Southern Water",9C2XRRJH+C9,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22026195,22026637,22132321",1.30879
BN3 3TB,Yes,50.831640,-0.171566,528860,105160,TQ288051,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",28,18,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,19,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085148,E14000755,7959,1,0,2022-02-23,"Hove",0.402001,BN,BN3,"Sussex","Southern Water",9C2XRRJH+M9,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22024312,22024780,22024781,22024782,22024783,22025659,22025660,22025662,22025664,22025666,22025668,22025669,22026208,22135198,22135199,22135200,22135205,22135206,22135207,22135208,22165645,22165646,22165647,22165648,22165649,22201246,22208281,22224661,22247742,22247743,22247744,22247745,10015386629",1.37628
BN3 3TD,Yes,50.832830,-0.170568,528927,105294,TQ289052,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",125,72,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,23,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085148,E14000755,7959,1,0,2022-02-23,"Hove",0.265144,BN,BN3,"Sussex","Southern Water",9C2XRRMH+4Q,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22024784,22024785,22024786,22024787,22024788,22024789,22024790,22024791,22024792,22024793,22024794,22024795,22024796,22024797,22024798,22024799,22024800,22024801,22024802,22024803,22024804,22024805,22024806,22024807,22024808,22024809,22026314,22026315,22026316,22026317,22026318,22026319,22026320,22026321,22026322,22026323,22134791,22134792,22134811,22134815,22134816,22134817,22134822,22134823,22134828,22134829,22134830,22134831,22134832,22134836,22134840,22134846,22134847,22134848,22134849,22134850,22134851,22134857,22134867,22134868,22134869,22134873,22134874,22134876,22134882,22134883,22134884,22165599,22165600,22165601,22165603,22165605,22165607,22165614,22165618,22180103,22180105,22180106,22180107,22180119,22187531,22187532,22187544,22187545,22187546,22188191,22191418,22201248,22204791,22204941,22205001,22206393,22206827,22206828,22207991,22207993,22216568,22224535,22229689,22235329,22235335,22235336,22235337,22235338,22236396,22247564,22249325,22253787,10015307441",1.52295
BN3 3TE,Yes,50.832453,-0.170085,528962,105253,TQ289052,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",144,89,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,22,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085148,E14000755,7959,1,0,2022-02-23,"Hove",0.309802,BN,BN3,"Sussex","Southern Water",9C2XRRJH+XX,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22024810,22024811,22024812,22024813,22024814,22024815,22024816,22024817,22024818,22024819,22024820,22024821,22024822,22024823,22024824,22024825,22024826,22024827,22024828,22024829,22024831,22025672,22025673,22025674,22025675,22025676,22025677,22025679,22025680,22025681,22025682,22025683,22025685,22025686,22025687,22025688,22025690,22025691,22025692,22025693,22025694,22025695,22025696,22025697,22025698,22025699,22025700,22025701,22025702,22025704,22025705,22025706,22025707,22025708,22025709,22134777,22134782,22134783,22134793,22134794,22134795,22134796,22134798,22134802,22134806,22134807,22134808,22134809,22134810,22134814,22134824,22134825,22134826,22134827,22134833,22134837,22134897,22134898,22134899,22134900,22134901,22134902,22134903,22162321,22162333,22162334,22162341,22162342,22162343,22162344,22162345,22162346,22170999,22180111,22180112,22180114,22180115,22180116,22189780,22189814,22201235,22201239,22201249,22201250,22201252,22201258,22201259,22201260,22201271,22201273,22201276,22201277,22209551,2220955",1.49006
BN3 3TF,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2002-12-01,2018-09-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3TG,No,50.834409,-0.168063,529099,105474,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",2001-06-01,2008-06-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,29,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,1,2022-02-23,"Hove",0.204795,BN,BN3,"Sussex","",9C2XRRMJ+QQ,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.73764
BN3 3TH,Yes,50.834197,-0.170003,528963,105447,TQ289054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",62,30,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,27,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,0,2022-02-23,"Hove",0.122886,BN,BN3,"Sussex","Southern Water",9C2XRRMH+MX,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22024832,22024833,22024834,22024835,22024836,22024837,22026187,22026303,22026304,22134888,22134904,22134905,22134906,22134907,22134908,22134909,22134911,22134913,22134921,22134922,22134923,22134929,22134930,22134931,22134932,22134933,22171002,22192341,22201244,22201275,22201278,22204784,22204785,22204786,22204790,22204792,22204793,22204794,22205002,22205003,22205004,22224578,22225862,22235362,22259466,22263729",1.68157
BN3 3TJ,Yes,50.834324,-0.169302,529012,105462,TQ290054,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",95,51,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019D","Urban city and town",South East,28,,E01016873,,E02003509,"Goldsmid West",E43000034,E00085160,E14000755,7959,1,0,2022-02-23,"Hove",0.138757,BN,BN3,"Sussex","Southern Water",9C2XRRMJ+P7,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22024838,22024839,22024840,22024841,22025719,22025720,22025721,22025722,22025723,22025724,22025725,22025726,22025727,22025728,22025729,22025730,22025731,22025732,22025733,22025734,22025735,22025737,22026636,22037656,22037657,22037658,22037659,22038237,22038238,22038239,22038240,22038242,22038244,22038867,22038868,22039137,22134871,22134878,22134879,22134880,22134881,22134886,22134887,22134893,22134918,22134926,22134927,22134928,22134934,22134937,22134938,22134939,22134940,22162355,22162356,22162357,22188524,22190550,22201234,22201237,22201238,22201263,22201272,22201279,22221668,22228950,22242220,22246149,22246153,22246154,22249170,22250390,22259097,22260594,22260595,22260596,22260597,22260598,22260599,22260600,22260601,22260602,22260603,22260604,22260605,22260606,22260607,22262765,22262766,22262767,22262768,22262769,22262770,22262771,22262772,22262773,22264851",1.70732
BN3 3TL,Yes,50.831656,-0.169690,528992,105165,TQ289051,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",31,24,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019B","Urban city and town",South East,21,,E01016871,,E02003509,"Goldsmid West",E43000034,E00085146,E14000755,16587,1,0,2022-02-23,"Hove",0.401613,BN,BN3,"Sussex","Southern Water",9C2XRRJJ+M4,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22024842,22024843,22025740,22025741,22025742,22025743,22025744,22025745,22025746,22025747,22025748,22025749,22025750,22134969,22134970,22134971,22134972,22134973,22134974,22201345,22201346,22201347,22201348,22201349,22201350,22201351,22201352,22201353,22201354,22201355,22201356,22201357,22201362,22201363,22201364,22201385,22241672,22247752,22247753,22247754,22250839,10015383004",1.4099
BN3 3TN,Yes,50.832282,-0.169481,529005,105235,TQ290052,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",76,45,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019B","Urban city and town",South East,22,,E01016871,,E02003509,"Goldsmid West",E43000034,E00085146,E14000755,16587,1,0,2022-02-23,"Hove",0.336723,BN,BN3,"Sussex","Southern Water",9C2XRRJJ+W6,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22037224,22038806,22039005,22039006,22039007,22039008,22039009,22039010,22039011,22039012,22039013,22039014,22039015,22039016,22039017,22039018,22039019,22039020,22039021,22039022,22039023,22039024,22039025,22039026,22039027,22039028,22039029,22039030,22039031,22039032,22039033,22039034,22039035,22039036,22039037,22039038,22039039,22039040,22039041,22039042,22039043,22039044,22039045,22039046,22039047,22039048,22039049,22134976,22134984,22134985,22215633,22215634,22235802,22235803",1.48169
BN3 3TP,Yes,50.831767,-0.168777,529056,105179,TQ290051,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",40,22,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019B","Urban city and town",South East,22,,E01016871,,E02003509,"Goldsmid West",E43000034,E00085146,E14000755,16587,1,0,2022-02-23,"Hove",0.405913,BN,BN3,"Sussex","Southern Water",9C2XRRJJ+PF,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22037660,22037671,22037672,22039120,22039121,22039122,22039123,22039124,22039125,22039138,22039139,22039140,22039141,22039142,22039143,22039144,22201341,22201365,22201382,22238040,22238041,22238042,22238043,22238044,22238045,22238046,22238047,22238048,22250829,22265943,22265944,22265945,22265946,22265947,22265948,22265949,22265950,22265951,22265952,22265953,22265954,22265955,22265956,22265957",1.43751
BN3 3TQ,Yes,50.831885,-0.168829,529052,105192,TQ290051,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",19,10,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019B","Urban city and town",South East,22,,E01016871,,E02003509,"Goldsmid West",E43000034,E00085180,E14000755,16587,1,0,2022-02-23,"Hove",0.392333,BN,BN3,"Sussex","Southern Water",9C2XRRJJ+QF,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22038247,22038248,22038249,22038250,22038251,22038252,22038253,22038254,22038255,22038256,22038257,22201387",1.44949
BN3 3TR,Yes,50.831051,-0.171262,528883,105095,TQ288050,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",52,34,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019C","Urban city and town",South East,18,,E01016872,,E02003509,"Goldsmid West",E43000034,E00085179,E14000755,18011,1,0,2022-02-23,"Hove",0.464448,BN,BN3,"Sussex","Southern Water",9C2XRRJH+CF,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22024844,22024845,22024847,22024848,22024849,22024850,22024851,22026218,22026326,22026327,22026328,22026329,22026330,22026331,22026332,22026333,22026334,22026335,22026336,22026337,22134763,22134765,22134766,22134767,22134768,22134772,22134773,22134774,22134775,22134778,22165593,22165594,22180088,22180089,22180090,22180093,22183995,22187542,22187543,22188189,22201240,22201274,22235340",1.31723
BN3 3TS,Yes,50.831532,-0.169809,528984,105151,TQ289051,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",21,15,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019B","Urban city and town",South East,20,,E01016871,,E02003509,"Goldsmid West",E43000034,E00085185,E14000755,16587,1,0,2022-02-23,"Hove",0.413862,BN,BN3,"Sussex","Southern Water",9C2XRRJJ+J3,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22025759,22025760,22025761,22025762,22025763,22025764,22025765,22025766,22025767,22025768,22025769,22025770,22025771,22025772,22162369,22162370,22183777,22212770,22247746,22247747,22247748,22247749,22247750,22247751",1.39436
BN3 3TT,Yes,50.831735,-0.169602,528998,105174,TQ289051,"East Sussex","Brighton and Hove","Goldsmid",E06000043,E05002423,England,E10000011,"Hove",1980-01-01,,"Brighton and Hove, unparished area","",20,13,"Brighton and Hove","Brighton and Hove","Brighton and Hove 019B","Urban city and town",South East,21,,E01016871,,E02003509,"Goldsmid West",E43000034,E00085146,E14000755,16587,1,0,2022-02-23,"Hove",0.394119,BN,BN3,"Sussex","Southern Water",9C2XRRJJ+M5,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22025773,22025774,22025775,22025776,22025777,22025778,22025779,22025780,22025781,22025782,22025783,22025784,22025785,22025786,22162371,22162372,22183887,22201360,22212776",1.42
